timestamp	source	query	url	status
2026-04-30T16:10:26+00:00	google_patents	"""antibody drug conjugate"""	https://patents.google.com/?q=(%22antibody%20drug%20conjugate%22)&dups=language	ok
2026-04-30T16:18:57+00:00	google_patents	"""ADC"" ""payload"""	4	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522payload%2522%29%26dups%3Dlanguage%26page%3D4&exp=	69513	ok
2026-04-30T16:18:59+00:00	google_patents	"""ADC"" ""linker"""	0	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522linker%2522%29%26dups%3Dlanguage&exp=	78345	ok
2026-04-30T16:19:00+00:00	google_patents	"""ADC"" ""linker"""	1	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522linker%2522%29%26dups%3Dlanguage%26page%3D1&exp=	78345	ok
2026-04-30T16:19:00+00:00	google_patents	"""ADC"" ""linker"""	2	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522linker%2522%29%26dups%3Dlanguage%26page%3D2&exp=	78345	ok
2026-04-30T16:19:01+00:00	google_patents	"""ADC"" ""linker"""	3	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522linker%2522%29%26dups%3Dlanguage%26page%3D3&exp=	78345	ok
2026-04-30T16:19:02+00:00	google_patents	"""ADC"" ""linker"""	4	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522linker%2522%29%26dups%3Dlanguage%26page%3D4&exp=	78345	ok
2026-04-30T16:19:04+00:00	google_patents	"""ADC"" ""drug antibody ratio"""	0	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522drug%2520antibody%2520ratio%2522%29%26dups%3Dlanguage&exp=	12411	ok
2026-04-30T16:19:04+00:00	google_patents	"""ADC"" ""drug antibody ratio"""	1	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522drug%2520antibody%2520ratio%2522%29%26dups%3Dlanguage%26page%3D1&exp=	12411	ok
2026-04-30T16:19:05+00:00	google_patents	"""ADC"" ""drug antibody ratio"""	2	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522drug%2520antibody%2520ratio%2522%29%26dups%3Dlanguage%26page%3D2&exp=	12411	ok
2026-04-30T16:19:05+00:00	google_patents	"""ADC"" ""drug antibody ratio"""	3	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522drug%2520antibody%2520ratio%2522%29%26dups%3Dlanguage%26page%3D3&exp=	12411	ok
